title,description,channel,video_id,url,thumbnail,topic
Stanford CS229: Machine Learning - Linear Regression and Gradient Descent |  Lecture 2 (Autumn 2018),"For more information about Stanford's Artificial Intelligence professional and graduate programs, visit: https://stanford.io/ai This ...",Stanford Online,4b4MUYve_U8,https://youtube.com/watch?v=4b4MUYve_U8,https://i.ytimg.com/vi/4b4MUYve_U8/mqdefault.jpg,machine learning tutorial
Machine Learning Full Course 2026 [FREE] | Machine Learning Tutorial For Beginners | Simplilearn,Microsoft AI Engineer Program ...,Simplilearn,vkaGklIM7k8,https://youtube.com/watch?v=vkaGklIM7k8,https://i.ytimg.com/vi/vkaGklIM7k8/mqdefault.jpg,machine learning tutorial
Why Your Machine Learning Projects Won&#39;t Land You a Job (The 5 Levels of ML Projects),What level of ML project do you need to get a job? Let's find out! ⏰ Timestamps 00:00 Five levels of machine learning projects ...,Marina Wyss - AI & Machine Learning,Bx4BYXOE9SQ,https://youtube.com/watch?v=Bx4BYXOE9SQ,https://i.ytimg.com/vi/Bx4BYXOE9SQ/mqdefault.jpg,machine learning tutorial
Artificial Intelligence Full Course | Artificial Intelligence Tutorial for Beginners | Edureka,PGP in Generative AI and ML in collaboration with Illinois Tech: ...,edureka!,JMUxmLyrhSk,https://youtube.com/watch?v=JMUxmLyrhSk,https://i.ytimg.com/vi/JMUxmLyrhSk/mqdefault.jpg,machine learning tutorial
Scikit-Learn Course - Machine Learning in Python Tutorial,Scikit-learn is a free software machine learning library for the Python programming language. Learn about machine learning using ...,freeCodeCamp.org,pqNCD_5r0IU,https://youtube.com/watch?v=pqNCD_5r0IU,https://i.ytimg.com/vi/pqNCD_5r0IU/mqdefault.jpg,machine learning tutorial
Machine Learning Tutorial | Machine Learning Algorithm | Machine Learning | Edureka Rewind - 4,Edureka Machine Learning Course Master Program: ...,edureka!,AuMQFlczwvA,https://youtube.com/watch?v=AuMQFlczwvA,https://i.ytimg.com/vi/AuMQFlczwvA/mqdefault.jpg,machine learning tutorial
Generative AI Full Course 2026 [FREE] | Gen AI Tutorial For Beginners | Gen AI Course | Simplilearn,This Generative AI Full Course 2026 by Simplilearn provides a complete learning path from foundational concepts to advanced AI ...,Simplilearn,mnkiYN6qikw,https://youtube.com/watch?v=mnkiYN6qikw,https://i.ytimg.com/vi/mnkiYN6qikw/mqdefault.jpg,machine learning tutorial
Machine Learning Tutorial Python - 21: Ensemble Learning - Bagging,Ensemble learning is all about using multiple models to combine their prediction power to get better predictions that has low ...,codebasics,RtrBtAKwcxQ,https://youtube.com/watch?v=RtrBtAKwcxQ,https://i.ytimg.com/vi/RtrBtAKwcxQ/mqdefault.jpg,machine learning tutorial
Machine Learning Crash Course-2 Hours | Learn Machine Learning | Machine Learning Tutorial | Edureka,Post Graduate Diploma in Artificial Intelligence by E&ICT Academy NIT Warangal: ...,edureka!,b2q5OFtxm6A,https://youtube.com/watch?v=b2q5OFtxm6A,https://i.ytimg.com/vi/b2q5OFtxm6A/mqdefault.jpg,machine learning tutorial
AI Engineer Complete RoadMap for 2026 | from basics to AI/ML Advanced,Want to study more about AI/ML and get job ready - you can join our New : Complete AI/ML Job Ready Batch ...,Apna College,t9MJ1gxcJ4w,https://youtube.com/watch?v=t9MJ1gxcJ4w,https://i.ytimg.com/vi/t9MJ1gxcJ4w/mqdefault.jpg,machine learning tutorial
Mathematics for Machine Learning [Full Course] | Essential Math for Machine Learning | Edureka,Machine Learning Training with Python: https://www.edureka.co/machine-learning-certification-training ** This Edureka video on ...,edureka!,1VSZtNYMntM,https://youtube.com/watch?v=1VSZtNYMntM,https://i.ytimg.com/vi/1VSZtNYMntM/mqdefault.jpg,machine learning tutorial
AI Full Course 2025 | AI Tutorial for Beginners | Artificial Intelligence Course | Simplilearn,Professional Certificate in AI and Machine Learning: ...,Simplilearn,LGCZ-Fhm48c,https://youtube.com/watch?v=LGCZ-Fhm48c,https://i.ytimg.com/vi/LGCZ-Fhm48c/mqdefault.jpg,machine learning tutorial
Tutorial 1-What Is Reinforcement Machine Learning? 🔥🔥🔥🔥,Reinforcement learning (RL) is an area of machine learning concerned with how software agents ought to take actions in an ...,Krish Naik,vRcW5LDB7ng,https://youtube.com/watch?v=vRcW5LDB7ng,https://i.ytimg.com/vi/vRcW5LDB7ng/mqdefault.jpg,machine learning tutorial
AI and ML Full Course 2024 for Beginners | Machine Learning Tutorial in Kannada | MicroDegree,"Unlock AI & ML with our beginner-friendly course! Before we start, watch our Python full course video to build a strong ...",MicroDegree ಕನ್ನಡ,KpiSRshpIy0,https://youtube.com/watch?v=KpiSRshpIy0,https://i.ytimg.com/vi/KpiSRshpIy0/mqdefault.jpg,machine learning tutorial
Machine Learning Tutorial Python - 8:  Logistic Regression (Binary Classification),Logistic regression is used for classification problems in machine learning. This tutorial will show you how to use sklearn ...,codebasics,zM4VZR0px8E,https://youtube.com/watch?v=zM4VZR0px8E,https://i.ytimg.com/vi/zM4VZR0px8E/mqdefault.jpg,machine learning tutorial
Best 12 AI Tools in 2023,,LKLogic,ObMnw8woAog,https://youtube.com/watch?v=ObMnw8woAog,https://i.ytimg.com/vi/ObMnw8woAog/mqdefault.jpg,machine learning tutorial
"End-to-End Machine Learning Project – AI, MLOps",This End-to-End Machine Learning course will help you with core concepts and advanced MLOps integration. You will learn how ...,freeCodeCamp.org,o6vbe5G7xNo,https://youtube.com/watch?v=o6vbe5G7xNo,https://i.ytimg.com/vi/o6vbe5G7xNo/mqdefault.jpg,machine learning tutorial
Data Science and Machine Learning for Non Programmers | Data Science for Beginners | Edureka,Post Graduate Diploma in Artificial Intelligence by E&ICT Academy NIT Warangal: ...,edureka!,jgPChUZP57I,https://youtube.com/watch?v=jgPChUZP57I,https://i.ytimg.com/vi/jgPChUZP57I/mqdefault.jpg,machine learning tutorial
"Machine Learning Full Course in Just 5 Hours for Data Scientist, Data Analyst and AI/ML Engineer","Welcome to the Ultimate Machine Learning Crash Course for Data Analysts, Data Scientists and AI/ML Engineer. Looking to learn ...",Tech Classes,RAniuQEl10s,https://youtube.com/watch?v=RAniuQEl10s,https://i.ytimg.com/vi/RAniuQEl10s/mqdefault.jpg,machine learning tutorial
Build A Beautiful Machine Learning Web App With Streamlit And Scikit-learn | Python Tutorial,Get my Free NumPy Handbook: https://www.python-engineer.com/numpybook In this tutorial we build an interactive machine ...,Patrick Loeber,Klqn--Mu2pE,https://youtube.com/watch?v=Klqn--Mu2pE,https://i.ytimg.com/vi/Klqn--Mu2pE/mqdefault.jpg,machine learning tutorial
AI and Machine Learning Full Course 2026 | AI Tutorial for Beginners | AI Training | Simplilearn,Artificial Intelligence Engineer (IBM) ...,Simplilearn,1rj3X5P6qGk,https://youtube.com/watch?v=1rj3X5P6qGk,https://i.ytimg.com/vi/1rj3X5P6qGk/mqdefault.jpg,machine learning tutorial
Machine Learning With R | Machine Learning Full Course | Machine Learning Tutorial | Simplilearn,"""️   Michigan Engineering - Professional Certificate in AI and Machine Learning ...",Simplilearn,6dEUTmoXz0w,https://youtube.com/watch?v=6dEUTmoXz0w,https://i.ytimg.com/vi/6dEUTmoXz0w/mqdefault.jpg,machine learning tutorial
Machine Learning with Python Full Course [2026] | Machine Learning - Beginner to Advanced | Edureka,Edureka Machine Learning Course Master Program: ...,edureka!,1fcfZ_Ne8ok,https://youtube.com/watch?v=1fcfZ_Ne8ok,https://i.ytimg.com/vi/1fcfZ_Ne8ok/mqdefault.jpg,machine learning tutorial
Python for Beginners - Coding for AI and Machine Learning!,Master Python for AI Development - Free Complete Tutorial Learn Python programming from scratch specifically for Artificial ...,Learn IT Free: Careers & Tech with Vi-2s-Dk,nWTzTY4wehU,https://youtube.com/watch?v=nWTzTY4wehU,https://i.ytimg.com/vi/nWTzTY4wehU/mqdefault.jpg,machine learning tutorial
Support Vector Machine | SVM Tutorial | Machine learning algorithms | Edureka | ML Rewind  - 1,Edureka Machine Learning Certification training (Use Code: YOUTUBE20) ...,edureka!,qSIWTw61LGQ,https://youtube.com/watch?v=qSIWTw61LGQ,https://i.ytimg.com/vi/qSIWTw61LGQ/mqdefault.jpg,machine learning tutorial
Deep Learning Crash Course for Beginners,"Learn the fundamental concepts and terminology of Deep Learning, a sub-branch of Machine Learning. This course is designed ...",freeCodeCamp.org,VyWAvY2CF9c,https://youtube.com/watch?v=VyWAvY2CF9c,https://i.ytimg.com/vi/VyWAvY2CF9c/mqdefault.jpg,machine learning tutorial
Scikit Learn Tutorial | Machine Learning with Python | Python for Data Science Training | Edureka,Python Certification Training for Data Science : https://www.edureka.co/python-programming-certification-training This Edureka ...,edureka!,bwZ3Qiuj3i8,https://youtube.com/watch?v=bwZ3Qiuj3i8,https://i.ytimg.com/vi/bwZ3Qiuj3i8/mqdefault.jpg,machine learning tutorial
Learn MLOps with MLflow and Databricks – Full Course for Machine Learning Engineers,"This end-to-end course provides a deep dive into MLflow, the industry standard for managing the machine learning life cycle from ...",freeCodeCamp.org,tVskbekONlw,https://youtube.com/watch?v=tVskbekONlw,https://i.ytimg.com/vi/tVskbekONlw/mqdefault.jpg,machine learning tutorial
How to Learn Machine Learning ?,in28minutes Roadmaps: https://github.com/in28minutes/roadmaps Keep Learning in 1 Minute 1) Master Spring and Spring Boot ...,in28minutes,WOBlj_qiWjQ,https://youtube.com/watch?v=WOBlj_qiWjQ,https://i.ytimg.com/vi/WOBlj_qiWjQ/mqdefault.jpg,machine learning tutorial
Machine Learning with R | Machine Learning Algorithms | Data Science Training | Edureka,"Data Science Training: https://www.edureka.co/data-science-r-programming-certification-course ) This ""Machine Learning with R"" ...",edureka!,SeyghJ5cdm4,https://youtube.com/watch?v=SeyghJ5cdm4,https://i.ytimg.com/vi/SeyghJ5cdm4/mqdefault.jpg,machine learning tutorial
Project 1: End To End Python ML Project (Complete)| Machine Learning Tutorials Using Python In Hindi,Update 2025: I have launched a fresh Data Science course with all the modules required to become job ready. If you are seeing ...,CodeWithHarry,iIkJrwVUl1c,https://youtube.com/watch?v=iIkJrwVUl1c,https://i.ytimg.com/vi/iIkJrwVUl1c/mqdefault.jpg,machine learning tutorial
Machine Learning concepts You should know about! Learn all the categories in Detailed an Simple way!,Notes are available here for Free ...,Keerti Purswani,xcECJgH8v0g,https://youtube.com/watch?v=xcECJgH8v0g,https://i.ytimg.com/vi/xcECJgH8v0g/mqdefault.jpg,machine learning tutorial
Complete ML Machine Learning in one shot | Semester Exam | Hindi,"KnowledgeGate Website: https://www.knowledgegate.ai For free notes on University exam's subjects, please check out our ...",KnowledgeGATE by Sanchit Sir,2oGsCHlfBUg,https://youtube.com/watch?v=2oGsCHlfBUg,https://i.ytimg.com/vi/2oGsCHlfBUg/mqdefault.jpg,machine learning tutorial
Machine Learning Basics | What Is Machine Learning? | Introduction To Machine Learning | Edureka,Post Graduate Diploma in Artificial Intelligence by E&ICT Academy NIT Warangal: ...,edureka!,hjh1ikznScg,https://youtube.com/watch?v=hjh1ikznScg,https://i.ytimg.com/vi/hjh1ikznScg/mqdefault.jpg,machine learning tutorial
Machine Learning Crash Course | Machine Learning Tutorial | Machine Learning Projects | Simplilearn,"""️   Michigan Engineering - Professional Certificate in AI and Machine Learning ...",Simplilearn,NOJOYcmyDhM,https://youtube.com/watch?v=NOJOYcmyDhM,https://i.ytimg.com/vi/NOJOYcmyDhM/mqdefault.jpg,machine learning tutorial
Supervised And Unsupervised Machine Learning Full Course - Algorithms With Examples | Simplilearn,"""️   Michigan Engineering - Professional Certificate in AI and Machine Learning ...",Simplilearn,teWYOMn9Lso,https://youtube.com/watch?v=teWYOMn9Lso,https://i.ytimg.com/vi/teWYOMn9Lso/mqdefault.jpg,machine learning tutorial
How to Deply Machine Learning Models - Machine Learning Tamil #artificialintelligence #coding,,AI with Thiru,HylDwMvSmM8,https://youtube.com/watch?v=HylDwMvSmM8,https://i.ytimg.com/vi/HylDwMvSmM8/mqdefault.jpg,machine learning tutorial
Types of Machine Learning for Beginners | Types of Machine learning in Hindi | Types of ML in Depth,"In this video, what are the various types of Machine Learning and their sub-types. Types of learning that you must be familiar with ...",CampusX,81ymPYEtFOw,https://youtube.com/watch?v=81ymPYEtFOw,https://i.ytimg.com/vi/81ymPYEtFOw/mqdefault.jpg,machine learning tutorial
Microsoft Azure Machine Learning Tutorial | Azure Machine Learning Studio | Intellipaat,Intellipaat Data Science & AI Course: https://intellipaat.com/advanced-certification-data-science-artificial-intelligence-iit-madras/ In ...,Intellipaat,BJxMHYz9hiQ,https://youtube.com/watch?v=BJxMHYz9hiQ,https://i.ytimg.com/vi/BJxMHYz9hiQ/mqdefault.jpg,machine learning tutorial
Machine Learning Tutorial Python - 18: K nearest neighbors classification with python code,In this video we will understand how K nearest neighbors algorithm work. Then write python code using sklearn library to build a ...,codebasics,CQveSaMyEwM,https://youtube.com/watch?v=CQveSaMyEwM,https://i.ytimg.com/vi/CQveSaMyEwM/mqdefault.jpg,machine learning tutorial
Machine Learning Tutorial Python - 9  Decision Tree,Decision tree algorithm is used to solve classification problem in machine learning domain. In this tutorial we will solve employee ...,codebasics,PHxYNGo8NcI,https://youtube.com/watch?v=PHxYNGo8NcI,https://i.ytimg.com/vi/PHxYNGo8NcI/mqdefault.jpg,machine learning tutorial
Time Series Forecasting in Python – Tutorial for Beginners,This course is an introduction to time series forecasting with Python. It's a perfect starting point for beginners looking to forecast ...,freeCodeCamp.org,fxx_E0ojKrc,https://youtube.com/watch?v=fxx_E0ojKrc,https://i.ytimg.com/vi/fxx_E0ojKrc/mqdefault.jpg,machine learning tutorial
Machine Learning With Python | Machine Learning Tutorial | Python Machine Learning | Simplilearn,"""️   Michigan Engineering - Professional Certificate in AI and Machine Learning ...",Simplilearn,Q59X518JZHE,https://youtube.com/watch?v=Q59X518JZHE,https://i.ytimg.com/vi/Q59X518JZHE/mqdefault.jpg,machine learning tutorial
How to Build Machine Learning Model from Scratch in Tamil | AI with Thiru 2026,"How to Build a Machine Learning Model from Scratch | Complete Tamil Tutorial 2026 In this comprehensive video, I'll teach you ...",AI with Thiru,e2bzk_yikSI,https://youtube.com/watch?v=e2bzk_yikSI,https://i.ytimg.com/vi/e2bzk_yikSI/mqdefault.jpg,machine learning tutorial
"Tutorial 41-Performance Metrics(ROC,AUC Curve) For Classification Problem In Machine Learning Part 2","Please join as a member in my channel to get additional benefits like materials in Data Science, live streaming for Members and ...",Krish Naik,A_ZKMsZ3f3o,https://youtube.com/watch?v=A_ZKMsZ3f3o,https://i.ytimg.com/vi/A_ZKMsZ3f3o/mqdefault.jpg,machine learning tutorial
"Precision, Recall, F1 score, True Positive|Deep Learning Tutorial 19 (Tensorflow2.0, Keras &amp; Python)","In this video we will go over following concepts, What is true positive, false positive, true negative, false negative What is precision ...",codebasics,2osIZ-dSPGE,https://youtube.com/watch?v=2osIZ-dSPGE,https://i.ytimg.com/vi/2osIZ-dSPGE/mqdefault.jpg,machine learning tutorial
Machine Learning Training | Machine Learning Full Course | Machine Learning Tutorial | Intellipaat,Intellipaat Data Science & AI Course: https://intellipaat.com/advanced-certification-data-science-artificial-intelligence-iit-madras/ In ...,Intellipaat,3GAunHmofok,https://youtube.com/watch?v=3GAunHmofok,https://i.ytimg.com/vi/3GAunHmofok/mqdefault.jpg,machine learning tutorial
Lec-40: Support Vector Machines (SVMs) | Machine Learning,Support Vector Machines (SVMs) are one of the most powerful tools in a Machine Learning — but they can also feel a little ...,Gate Smashers,NDqACjz5j8g,https://youtube.com/watch?v=NDqACjz5j8g,https://i.ytimg.com/vi/NDqACjz5j8g/mqdefault.jpg,machine learning tutorial
"What is YOLO algorithm? | Deep Learning Tutorial 31 (Tensorflow, Keras &amp; Python)",YOLO (You only look once) is a state of the art object detection algorithm that has become main method of detecting objects in the ...,codebasics,ag3DLKsl2vk,https://youtube.com/watch?v=ag3DLKsl2vk,https://i.ytimg.com/vi/ag3DLKsl2vk/mqdefault.jpg,machine learning tutorial
Machine Learning Tutorial Python - 6: Dummy Variables &amp; One Hot Encoding,Machine learning models work very well for dataset having only numbers. But how do we handle text information in dataset?,codebasics,9yl6-HEY7_s,https://youtube.com/watch?v=9yl6-HEY7_s,https://i.ytimg.com/vi/9yl6-HEY7_s/mqdefault.jpg,machine learning tutorial
Machine Learning Algorithms | Machine Learning Tutorial | AI-ML Training | Edureka | Live - 2,"E&ICT Academy, NIT Warangal Post Graduate Program in AI & Machine Learning with Edureka: ...",edureka!,ni5yStPiP7o,https://youtube.com/watch?v=ni5yStPiP7o,https://i.ytimg.com/vi/ni5yStPiP7o/mqdefault.jpg,machine learning tutorial
Logistic Regression Machine Learning | Logistic Regression Tutorial | Tutorialspoint,"In this tutorial on 'Machine Learning', you will learn about Logistic Regression Algorithm. Get Certification in AI & Machine ...",TutorialsPoint,qiXm6xK363o,https://youtube.com/watch?v=qiXm6xK363o,https://i.ytimg.com/vi/qiXm6xK363o/mqdefault.jpg,machine learning tutorial
Machine Learning Pipelines in Python: Step-by-Step Guide with Scikit-Learn,Join my Python Masterclass - https://www.zerotoknowing.com/join-now ***Save 20% off your First Month with code: save20now at ...,Code with Josh,777Qb0gHuJU,https://youtube.com/watch?v=777Qb0gHuJU,https://i.ytimg.com/vi/777Qb0gHuJU/mqdefault.jpg,machine learning tutorial
